4 37.5
4 37.5
4 37.6
4 37.6
4 37.9
4 37.9
4 37.9
4 37.9
4 37.9
4 38.0
4 38.0
4 38.0
4 38.0
4 38.2
4 38.3
4 38.5
4 38.5
4 38.6
4 38.6
4 38.6
4 38.7
4 38.7
4 38.7
4 38.7
4 38.8
4 38.8
4 38.8
4 39.0
4 39.0
4 39.0
4 39.1
4 39.1
4 39.1
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.2
4 39.3
4 39.4
4 39.4
4 39.4
4 39.4
4 39.4
4 39.4
4 39.4
4 39.5
4 39.5
4 39.5
4 39.5
4 39.5
4 39.6
4 39.6
4 39.6
4 39.7
4 39.7
4 39.7
4 39.7
8 39.6
8 39.6
8 39.6
8 39.7
8 39.9
8 39.9
8 39.9
8 40.9
8 40.9
8 41.0
8 41.2
8 41.2
8 41.3
8 41.6
8 41.6
8 41.7
8 41.7
8 42.0
8 42.0
8 42.4
8 42.5
8 42.6
8 42.6
8 42.6
8 42.7
8 42.7
8 42.8
8 42.8
8 42.8
8 43.0
8 43.0
8 43.0
8 43.1
8 43.8
8 43.9
8 43.9
8 44.0
8 44.0
8 44.3
8 44.3
8 44.3
8 44.4
8 44.4
8 44.4
8 44.5
8 44.6
8 44.8
8 44.8
8 44.8
8 45.2
8 45.2
8 45.2
8 45.2
8 45.2
8 45.2
8 45.8
8 45.8
8 45.8
8 46.0
8 46.0
8 46.0
8 46.8
8 46.8
8 46.8
8 47.0
8 47.5
8 47.5
16 39.2
16 39.4
16 39.7
16 39.7
16 40.2
16 40.9
16 41.0
16 41.0
16 41.5
16 42.0
16 42.0
16 42.1
16 42.2
16 42.8
16 42.8
16 42.8
16 42.8
16 42.9
16 43.1
16 43.1
16 43.1
16 43.3
16 43.3
16 43.3
16 43.5
16 43.8
16 44.0
16 44.0
16 44.0
16 44.4
16 44.4
16 44.4
16 44.4
16 44.5
16 44.5
16 44.5
16 44.5
16 44.5
16 44.5
16 44.6
16 44.6
16 44.7
16 44.7
16 45.2
16 45.5
16 45.5
16 45.5
16 45.9
16 45.9
16 45.9
16 46.0
16 46.0
16 46.1
16 46.1
16 46.4
16 46.4
16 46.4
16 46.9
16 46.9
16 46.9
16 48.1
16 50.0
16 50.0
16 50.0
16 50.8
16 50.8
16 50.8
32 38.8
32 38.8
32 39.5
32 39.5
32 39.8
32 39.8
32 40.3
32 40.3
32 40.8
32 40.8
32 41.2
32 41.5
32 41.6
32 41.6
32 41.6
32 42.7
32 42.7
32 42.7
32 42.8
32 42.8
32 42.8
32 43.2
32 43.2
32 43.3
32 43.3
32 43.3
32 43.3
32 43.5
32 43.5
32 43.6
32 43.6
32 43.7
32 43.7
32 43.7
32 44.2
32 44.2
32 44.2
32 44.8
32 44.8
32 45.2
32 45.2
32 45.2
32 45.2
32 45.4
32 45.5
32 45.5
32 46.0
32 46.0
32 46.0
32 46.7
32 46.7
32 46.8
32 47.1
32 47.2
32 47.2
32 47.7
32 47.7
32 47.7
32 48.5
32 48.5
32 48.5
32 49.6
32 49.6
32 49.6
32 51.0
32 51.0
32 51.0
64 39.0
64 39.4
64 39.4
64 40.4
64 40.7
64 40.7
64 41.0
64 41.3
64 41.3
64 41.3
64 41.4
64 41.4
64 41.5
64 41.8
64 41.8
64 42.2
64 42.7
64 42.7
64 43.0
64 43.0
64 43.0
64 43.2
64 43.2
64 43.2
64 43.2
64 43.2
64 43.3
64 43.3
64 43.3
64 43.7
64 43.7
64 43.7
64 44.0
64 44.0
64 44.2
64 44.2
64 44.2
64 44.2
64 44.2
64 44.2
64 44.3
64 44.4
64 44.4
64 44.4
64 44.9
64 45.3
64 45.3
64 45.6
64 45.6
64 45.6
64 45.7
64 45.7
64 45.7
64 45.7
64 46.0
64 46.3
64 46.4
64 46.4
64 46.4
64 47.0
64 47.0
64 47.0
64 47.1
64 47.1
64 47.3
64 47.3
64 47.3
128 38.6
128 40.3
128 40.4
128 40.4
128 40.6
128 41.0
128 41.0
128 41.4
128 41.5
128 41.5
128 41.9
128 42.0
128 42.0
128 42.5
128 42.5
128 42.8
128 42.8
128 42.9
128 43.2
128 43.2
128 43.2
128 43.3
128 43.3
128 43.3
128 43.3
128 43.4
128 43.4
128 43.5
128 43.5
128 43.5
128 43.6
128 43.6
128 43.6
128 43.8
128 43.9
128 43.9
128 43.9
128 44.0
128 44.0
128 44.0
128 44.2
128 44.3
128 44.4
128 44.4
128 44.4
128 44.5
128 44.5
128 44.6
128 45.4
128 45.4
128 45.4
128 45.5
128 45.6
128 45.6
128 45.6
128 46.1
128 46.1
128 46.1
128 46.3
128 46.3
128 46.3
128 47.1
128 47.1
128 47.1
128 47.7
128 47.7
128 47.7
256 40.1
256 40.2
256 40.2
256 40.9
256 40.9
256 40.9
256 41.1
256 41.1
256 41.1
256 41.5
256 41.8
256 41.8
256 41.8
256 42.2
256 42.2
256 42.4
256 42.4
256 42.4
256 42.4
256 42.5
256 42.5
256 42.7
256 42.7
256 43.1
256 43.2
256 43.2
256 43.2
256 43.4
256 43.5
256 43.6
256 43.6
256 43.6
256 43.6
256 43.6
256 43.6
256 43.6
256 43.6
256 44.0
256 44.0
256 44.0
256 44.1
256 44.1
256 44.3
256 44.3
256 44.6
256 44.9
256 44.9
256 44.9
256 44.9
256 45.6
256 45.6
256 45.6
256 45.9
256 46.0
256 46.0
256 46.0
256 46.4
256 46.4
256 46.4
256 46.4
256 46.5
256 46.5
256 46.5
256 46.9
256 48.8
256 48.8
256 48.8
512 39.2
512 40.6
512 40.6
512 40.7
512 40.7
512 41.3
512 41.4
512 41.4
512 41.7
512 41.7
512 42.2
512 42.2
512 42.3
512 42.4
512 42.4
512 42.5
512 42.5
512 42.9
512 43.0
512 43.2
512 43.2
512 43.2
512 43.2
512 43.2
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.3
512 43.7
512 43.7
512 44.1
512 44.1
512 44.5
512 44.5
512 44.5
512 45.3
512 45.4
512 45.4
512 45.6
512 45.6
512 45.6
512 45.7
512 46.6
512 46.6
512 46.6
512 46.7
512 46.7
512 46.7
512 47.2
512 47.2
512 47.2
512 47.5
512 48.4
512 48.4
512 48.4
512 48.6
512 48.6
512 48.6
512 49.1
512 49.1
512 49.1
1024 39.4
1024 39.4
1024 40.0
1024 40.0
1024 40.3
1024 40.4
